movie_id|genre
23049|Comedy
23049|Romance
23082|Comedy
23082|Romance
23082|Fantasy
23111|Comedy
23111|Drama
23111|Romance
23128|Documentary
23160|Drama
23168|Crime
23168|Drama
23168|Thriller
23172|Action
23172|Comedy
23172|Family
23174|Horror
23327|Family
23327|Horror
23327|Mystery
23327|Thriller
23330|Action
23330|Comedy
23330|Western
23348|Thriller
23367|Comedy
23367|Drama
23367|Family
23367|Music
23398|Comedy
23398|Family
23398|Animation
23398|Fantasy
23398|Music
23437|Horror
23437|Mystery
23437|Thriller
23439|Horror
23439|Thriller
23451|Documentary
23451|Foreign
23470|Action
23470|Adventure
23470|Comedy
23470|Family
23478|Comedy
23478|Drama
23478|Romance
23479|Comedy
23479|Family
23483|Action
23483|Crime
23488|Fantasy
23488|Drama
23488|Thriller
23495|Documentary
23514|Drama
23514|Comedy
23517|Drama
23517|Thriller
23535|Science
23535|Fiction
23535|Thriller
23550|Drama
23587|Action
23587|Crime
23587|Thriller
23601|Drama
23601|Romance
23626|Comedy
23626|Documentary
23629|Action
23629|Fantasy
23629|Thriller
23631|Action
23631|Comedy
23631|Thriller
23685|Adventure
23685|Fantasy
23685|Animation
23685|Action
23685|Comedy
23706|Comedy
23719|Action
23719|Comedy
23730|Horror
23730|Science
23730|Fiction
23742|Action
23742|Comedy
23742|Crime
23759|Adventure
23759|Action
23759|Drama
23827|Horror
23827|Mystery
23830|Drama
23830|Romance
23832|Adventure
23832|Comedy
23916|Action
23916|Adventure
23916|Drama
23919|Comedy
23939|Comedy
23939|Fantasy
23942|Romance
23942|Adventure
23947|Drama
23949|Drama
23954|Crime
23954|Drama
23954|Romance
23963|Horror
23963|Mystery
23963|Science
23963|Fiction
23976|Documentary
24008|Comedy
24008|Romance
24016|Adventure
24016|Drama
24016|Romance
24021|Adventure
24021|Fantasy
24021|Drama
24021|Romance
24032|Fantasy
24032|Comedy
24037|Drama
24037|Action
24037|Thriller
24037|Foreign
24038|Horror
24049|Action
24049|Comedy
24049|Drama
24066|Comedy
24066|Crime
24073|Comedy
24081|Comedy
24081|Drama
24086|Drama
24086|Family
24086|Fantasy
24086|Science
24086|Fiction
24099|Adventure
24099|Horror
24099|Science
24099|Fiction
24099|Thriller
24100|Family
24100|Horror
24103|Comedy
24103|Horror
24103|Music
24113|Comedy
24113|Romance
24115|Comedy
24115|Drama
24115|Family
24128|Documentary
24128|Music
24137|Drama
24137|Comedy
24137|Romance
24150|Horror
24153|Drama
24206|Drama
24206|Action
24206|Thriller
24225|Documentary
24225|Music
24226|Drama
24227|Action
24238|Animation
24238|Comedy
24238|Drama
24253|Drama
24253|Action
24253|Thriller
24253|Crime
24253|Mystery
24254|Comedy
24264|Action
24264|Adventure
24264|Comedy
24264|Fantasy
24264|Science
24264|Fiction
24266|Family
24266|Drama
24266|Action
24266|Western
24266|Romance
24274|Horror
24274|Mystery
24276|Drama
24293|Action
24293|Drama
24293|Fantasy
24331|Horror
24331|Science
24331|Fiction
24331|Action
24348|Documentary
24348|Drama
24348|Music
24405|Comedy
24405|Romance
24418|Adventure
24418|Fantasy
24418|Action
24418|Thriller
24420|Drama
24420|Romance
24420|Fantasy
24428|Science
24428|Fiction
24428|Action
24428|Adventure
24438|Comedy
24469|Drama
24474|Drama
24474|History
24558|Action
24558|Comedy
24558|Crime
24558|Mystery
24558|Thriller
24582|Documentary
24585|Comedy
24585|Romance
24604|Drama
24618|Drama
24618|Family
24621|Comedy
24621|Romance
24654|Documentary
24654|Drama
24657|Drama
24662|Animation
24662|Comedy
24662|Family
24662|Music
24684|Drama
24684|Romance
24686|Comedy
24686|Romance
24734|Thriller
24734|Action
24734|Adventure
24734|Drama
24736|Drama
24736|Adventure
24739|Science
24739|Fiction
24739|Thriller
24740|Horror
24740|Mystery
24740|Thriller
24742|Comedy
24742|Romance
24746|Action
24746|Adventure
24746|Science
24746|Fiction
24748|Action
24748|Drama
24748|Western
24795|Fantasy
24795|Drama
24795|Comedy
24795|Family
24803|Romance
24803|Drama
24804|Action
24804|Comedy
24808|Fantasy
24808|Mystery
24808|Thriller
24825|Adventure
24825|Action
24825|Thriller
24826|Comedy
24827|Drama
24827|Comedy
24827|Romance
24827|Foreign
24828|Action
24828|Comedy
24830|Action
24830|Comedy
24830|Thriller
24873|Action
24873|Crime
24873|Drama
24873|Thriller
24883|Drama
24883|Family
24924|Horror
24926|Animation
24926|Family
24927|Horror
24929|Comedy
24929|Horror
24940|Comedy
24940|Romance
24961|Adventure
24961|Family
24961|Fantasy
24961|Music
24973|History
24973|Drama
24977|Documentary
24982|Documentary
24993|Action
24993|Adventure
25006|Action
25006|Crime
25006|Drama
25018|Horror
25018|Thriller
25059|Adventure
25059|Comedy
25059|Drama
25059|Family
25066|Crime
25066|Horror
25066|Thriller
25087|Action
25087|Thriller
25099|Documentary
25132|Comedy
25132|Family
25137|Crime
25137|Drama
25137|Mystery
25147|Drama
25147|Romance
25166|Comedy
25166|Crime
25166|Mystery
25183|Comedy
25183|Drama
25183|Romance
25186|Comedy
25188|Drama
25195|Romance
25195|Comedy
25196|Drama
25196|Music
25196|Romance
25199|Romance
25199|Fantasy
25199|Comedy
25199|Family
25209|Action
25209|Comedy
25209|Music
25209|Romance
25209|Western
25221|Music
25221|Drama
25251|Crime
25251|Drama
25269|Comedy
25269|Drama
25278|Action
25278|Adventure
25278|Comedy
25278|Drama
25296|Comedy
25296|Drama
25330|Comedy
25364|Drama
25373|Drama
25373|Family
25376|Crime
25376|Drama
25376|Mystery
25376|Romance
25389|Comedy
25389|Drama
25438|Horror
25438|Music
25447|Comedy
25447|Drama
25461|Drama
25461|Romance
25471|Drama
25496|Drama
25497|Romance
25497|Crime
25497|Drama
25508|Drama
25508|Horror
25511|Drama
25511|Foreign
25512|Drama
25520|Drama
25520|Romance
25557|Horror
25557|Science
25557|Fiction
25557|Thriller
25562|Comedy
25562|Drama
25562|Romance
25598|Drama
25624|Drama
25624|History
25643|Drama
25643|Romance
25648|Romance
25648|Drama
25648|Mystery
25674|Drama
25674|Romance
25704|Comedy
25719|Crime
25719|Comedy
25719|Romance
25748|Horror
25763|Action
25763|Adventure
25763|Science
25763|Fiction
25767|Comedy
25767|Drama
25767|Romance
25769|Action
25769|Drama
25769|Horror
25769|Science
25769|Fiction
25769|Thriller
25784|Drama
25793|Drama
25805|Fantasy
25848|Adventure
25848|Drama
25853|Drama
25853|Horror
25884|Action
25884|Comedy
25884|Family
25941|Thriller
25941|Crime
25941|Drama
25941|Action
25961|Adventure
25961|Animation
25961|Family
25961|Fantasy
26039|Action
26039|Adventure
26039|Crime
26039|Drama
26039|Mystery
26039|Thriller
26044|Comedy
26044|Romance
26056|Drama
26056|Thriller
26108|Comedy
26108|Drama
26108|Romance
26142|Drama
26147|Comedy
26147|Romance
26149|Drama
26163|Documentary
26170|Action
26170|Crime
26170|Drama
26170|Thriller
26178|Horror
26198|Horror
26203|Mystery
26203|Crime
26203|Drama
26203|Thriller
26247|Drama
26247|Romance
26252|Action
26252|Crime
26252|Drama
26252|Romance
26255|Comedy
26255|Romance
26268|Action
26268|Drama
26268|Thriller
26268|Crime
26268|Mystery
26306|Drama
26306|Romance
26325|Adventure
26325|Action
26325|Comedy
26333|Comedy
26333|Drama
26333|Romance
26338|Drama
26338|Romance
26352|Action
26352|Comedy
26352|Crime
26355|Drama
26355|Family
26355|Romance
26386|Comedy
26386|Family
26388|Drama
26388|Thriller
26388|Mystery
26389|Action
26389|Crime
26389|Thriller
26390|Crime
26390|Drama
26390|Thriller
26391|Comedy
26393|Comedy
26393|Drama
26393|Romance
26428|Adventure
26428|Drama
26428|History
26446|Action
26446|Science
26446|Fiction
26446|Thriller
26452|Action
26452|Adventure
26452|Fantasy
26488|Comedy
26488|Drama
26515|Fantasy
26515|Horror
26520|Comedy
26520|Drama
26522|Drama
26522|Mystery
26522|War
26555|Comedy
26555|Drama
26555|Romance
26560|Comedy
26560|Romance
26561|Romance
26561|Drama
26564|Documentary
26579|Drama
26602|Drama
26602|Comedy
26602|Romance
26659|Drama
26659|Romance
26659|War
26670|Comedy
26672|Adventure
26672|Fantasy
26672|Animation
26672|Science
26672|Fiction
26672|Family
26688|Horror
26688|Mystery
26688|Thriller
26710|Comedy
26715|Drama
26715|Action
26715|Comedy
26715|Thriller
26715|Crime
26719|Crime
26719|Drama
26719|Mystery
26719|Thriller
26748|Drama
26748|Mystery
26748|Romance
26789|Action
26789|Crime
26789|Thriller
26791|Crime
26791|Drama
26791|Mystery
26791|Thriller
26820|Comedy
26820|Drama
26827|Comedy
26827|Thriller
26827|Music
26827|Romance
26841|Comedy
26841|Crime
26850|Crime
26850|Drama
26850|Thriller
26890|Drama
26899|Drama
26901|Drama
26901|Horror
26901|Comedy
26901|Thriller
26901|Foreign
26941|Drama
26941|Romance
26941|Comedy
26978|Adventure
26978|Science
26978|Fiction
26990|Comedy
26990|Drama
26990|Romance
26990|Family
27004|Crime
27004|Thriller
27004|Comedy
27017|Drama
27017|Music
27017|Romance
27022|Fantasy
27022|Adventure
27022|Action
27022|Comedy
27022|Drama
27023|Comedy
27029|Drama
27046|Comedy
27046|Drama
27046|Romance
27064|Drama
27150|Action
27150|Horror
27150|Science
27150|Fiction
27150|Thriller
27191|Action
27191|Drama
27191|Romance
27201|Action
27201|Adventure
27201|Comedy
27205|Action
27205|Thriller
27205|Science
27205|Fiction
27205|Mystery
27205|Adventure
27214|Horror
27214|Thriller
27259|Horror
27259|Thriller
27274|Comedy
27274|Horror
27274|Science
27274|Fiction
27277|Western
27286|Documentary
27298|Comedy
27298|Romance
27303|Drama
27303|Thriller
27352|Action
27352|War
27367|Drama
27397|Comedy
27397|Drama
27397|Romance
27400|Horror
27418|Adventure
27418|Drama
27418|Action
27418|Thriller
27423|Horror
27423|Mystery
27432|Drama
27455|Comedy
27455|Drama
27505|Crime
27505|Drama
27505|Romance
27506|Drama
27506|Mystery
27516|Thriller
27516|Mystery
27549|Action
27549|Adventure
27549|Fantasy
27549|Science
27549|Fiction
27569|Drama
27573|Action
27576|Action
27576|Mystery
27576|Thriller
27578|Thriller
27578|Adventure
27578|Action
27579|Crime
27579|Drama
27579|Thriller
27581|Action
27581|Comedy
27581|Crime
27582|Action
27582|Thriller
27582|Crime
27583|Comedy
27583|Drama
27583|Romance
27585|Drama
27586|Drama
27586|Music
27590|Action
27590|Comedy
27590|Thriller
27665|Drama
27665|Thriller
27738|Drama
27738|Family
27759|Action
27759|Drama
27759|History
27791|Horror
27873|Science
27873|Fiction
27906|Adventure
27915|Documentary
27932|Action
27932|Adventure
27932|Drama
27932|Thriller
27936|Action
27936|Comedy
27936|Crime
27945|Action
27945|Drama
27945|Western
27953|Action
27953|Crime
27953|Drama
27957|Action
27957|Adventure
27957|Drama
27957|History
27957|War
28000|Drama
28005|Drama
28005|History
28005|Romance
28032|Animation
28032|Drama
28032|Family
28032|Fantasy
28053|Drama
28053|Comedy
28059|Comedy
28059|Drama
28089|Drama
28089|History
28110|Action
28110|Crime
28110|Drama
28117|Fantasy
28117|Comedy
28117|Romance
28124|Comedy
28124|Romance
28134|Comedy
28151|Romance
28151|Comedy
28172|Horror
28178|Drama
28178|Family
28200|Drama
28200|Romance
28211|Drama
28211|Thriller
28211|Mystery
28216|Documentary
28219|Drama
28260|Comedy
28260|Science
28260|Fiction
28260|Romance
28260|Horror
28284|Drama
28284|Romance
28313|Drama
28353|Comedy
28353|Romance
28355|Horror
28355|Mystery
28355|Thriller
28368|Drama
28368|History
28387|Comedy
28387|Drama
28387|Romance
28426|Adventure
28426|Comedy
28426|Romance
28426|Science
28426|Fiction
28426|War
28448|Drama
28448|History
28448|Western
28482|Adventure
28482|Comedy
28482|Fantasy
28485|Horror
28485|Thriller
28501|Fantasy
28501|Horror
28501|Drama
28510|Adventure
28510|Action
28510|Science
28510|Fiction
28510|Thriller
28580|Drama
28685|Action
28685|Comedy
28774|Drama
28774|Horror
28774|Science
28774|Fiction
28774|Thriller
28871|Comedy
28871|Drama
28874|Animation
28881|Action
28881|Drama
28932|Drama
28932|Action
29047|Documentary
29056|Comedy
29056|Fantasy
29056|Horror
29057|Science
29057|Fiction
29057|Horror
29064|Horror
29064|Thriller
29076|Action
29076|Comedy
29076|Romance
29076|Thriller
29077|Drama
29077|Horror
29077|Romance
29095|Horror
29095|Comedy
29143|Drama
29143|Horror
29143|Mystery
29143|Thriller
29146|Drama
29146|Romance
29146|Science
29146|Fiction
29150|Comedy
29150|Drama
29154|Drama
29185|Action
29185|Crime
29185|Drama
29185|Thriller
29193|Crime
29193|Drama
29193|Mystery
29193|Thriller
29204|Animation
29204|Music
29231|Action
29231|Crime
29231|Drama
29231|Thriller
29235|Drama
29235|Mystery
29235|Horror
29244|Action
29244|Drama
29244|Western
29345|Horror
29345|Science
29345|Fiction
29361|Mystery
29361|Action
29393|Horror
29393|Thriller
29427|Mystery
29427|Horror
29427|Action
29458|Crime
29458|Drama
29473|Comedy
29473|Action
29473|Crime
29492|Action
29492|Comedy
29492|Crime
29627|Action
29627|Thriller
29628|Comedy
29628|Music
29715|War
29715|Western
29723|Action
29723|Drama
29723|Thriller
29786|Comedy
29786|Drama
29787|Thriller
29787|Drama
29787|Horror
29787|Science
29787|Fiction
29878|Science
29878|Fiction
29878|Drama
29878|Horror
29905|Horror
29911|Fantasy
29911|Drama
29911|Mystery
29911|Family
29912|Drama
29963|Drama
29963|Romance
29966|Action
29966|Western
29966|Drama
29973|Drama
29979|Action
29979|Crime
29979|Thriller
29987|Drama
29987|Romance
29993|Drama
29993|Romance
29996|Drama
29996|History
29996|Romance
29996|War
30018|Crime
30018|Drama
30018|Mystery
30018|Thriller
30038|Drama
30038|Thriller
30043|Romance
30043|Drama
30072|Drama
30072|Mystery
30072|Romance
30128|Comedy
30128|Drama
30168|Comedy
30168|Documentary
30194|Science
30194|Fiction
30194|Thriller
30237|Drama
30237|Romance
30266|Adventure
30266|Drama
30266|Action
30266|Science
30266|Fiction
30315|Horror
30315|Science
30315|Fiction
30412|Comedy
30412|Drama
30497|Horror
30500|Drama
30500|Romance
30502|Comedy
30502|Family
30593|Animation
30593|Comedy
30593|Drama
30596|Drama
30596|Action
30596|History
30617|Action
30617|Adventure
30617|Science
30617|Fiction
30666|Horror
30666|Thriller
30675|Animation
30675|Action
30675|Science
30675|Fiction
30690|Comedy
30707|Drama
30877|Adventure
30877|Horror
30877|Thriller
30927|Action
30927|Science
30927|Fiction
30943|Drama
30943|Mystery
30970|War
30970|Drama
30970|Romance
30973|Drama
30973|History
31004|Action
31004|Comedy
31004|Mystery
31004|Thriller
31005|Romance
31005|Drama
31007|Drama
31011|Science
31011|Fiction
31011|Drama
31011|Romance
31011|Fantasy
31016|Comedy
31016|Drama
31016|Romance
31023|Drama
31060|Comedy
31083|Comedy
31083|Drama
31083|Romance
31093|Comedy
31093|Drama
31112|Animation
31112|Comedy
31112|Family
31117|Comedy
31117|Family
31162|Action
31175|Drama
31175|Comedy
31179|Romance
31179|Drama
31225|Documentary
31246|Comedy
31246|Romance
31261|Action
31261|Animation
31261|Science
31261|Fiction
31281|Fantasy
31281|Action
31281|Comedy
31281|Science
31281|Fiction
31281|Romance
31287|Horror
31357|Comedy
31357|Drama
31357|Romance
31359|Comedy
31387|Comedy
31395|Action
31395|Comedy
31418|Drama
31458|Drama
31458|Foreign
31510|Adventure
31510|Drama
31522|Comedy
31522|Drama
31522|Romance
31525|Drama
31525|History
31526|Drama
31526|History
31526|Romance
31544|Action
31544|Crime
31544|Thriller
31546|Drama
31582|Comedy
31582|Drama
31603|Thriller
31603|Crime
31608|Comedy
31626|Drama
31626|Foreign
31626|Romance
31629|Horror
31629|Fantasy
31629|Thriller
31633|Action
31633|Comedy
31633|Romance
31633|Thriller
31641|Drama
31645|Drama
31650|Crime
31650|Drama
31650|Romance
31650|Thriller
31651|Drama
31652|Mystery
31652|Thriller
31659|Comedy
31659|Crime
31662|Drama
31665|Action
31665|Comedy
31665|Western
31668|Action
31668|Comedy
31668|Drama
31668|History
31671|Action
31671|Adventure
31671|Thriller
31674|Comedy
31674|Romance
31696|Mystery
31696|Thriller
31696|Crime
31723|Comedy
31723|Drama
31867|Action
31867|Science
31867|Fiction
31867|Thriller
31867|Crime
31909|Science
31909|Fiction
31915|Horror
31915|Science
31915|Fiction
31924|Crime
31924|Drama
31924|Mystery
31924|Thriller
31947|Action
31947|Horror
31948|Thriller
31948|Adventure
31948|History
31948|Drama
31955|Drama
31955|Romance
31962|Drama
31962|Romance
31962|Thriller
31977|Drama
32007|Drama
32020|Drama
32020|Thriller
32043|Drama
32043|Horror
32043|Mystery
32043|Thriller
32049|Action
32049|Thriller
32061|Action
32061|Comedy
32061|Crime
32065|Action
32065|Adventure
32065|Thriller
32074|Action
32074|Thriller
32076|Horror
32076|Thriller
32086|Drama
32124|Drama
32124|Thriller
32141|Comedy
32147|Adventure
32147|Animation
32147|Family
32147|Science
32147|Fiction
32172|Thriller
32172|Comedy
32221|Drama
32227|Fantasy
32227|Comedy
32261|Drama
32261|History
32261|Romance
32275|Western
32284|Romance
32284|Comedy
32284|Drama
32316|Comedy
32331|Drama
32331|Romance
32430|Drama
32430|Family
32443|Animation
32443|Adventure
32450|Comedy
32456|Drama
32456|Romance
32511|Drama
32511|Foreign
32523|Drama
32541|Documentary
32567|Documentary
32567|History
32576|Documentary
32579|Drama
32644|Fantasy
32644|Comedy
32644|Science
32644|Fiction
32644|Romance
32657|Adventure
32657|Fantasy
32657|Family
32669|Crime
32669|Drama
32669|Mystery
32671|Drama
32671|Thriller
32823|Comedy
32856|Comedy
32856|Romance
32909|Adventure
32909|Drama
32909|Action
32985|Adventure
32985|Fantasy
32985|Action
32985|Science
32985|Fiction
33061|Fantasy
33061|Horror
33065|Animation
33065|Comedy
33065|Drama
33076|Comedy
33142|Drama
33142|Romance
33142|Foreign
33155|Comedy
33155|Science
33155|Fiction
33157|History
33157|Action
33157|Drama
33196|Action
33196|Adventure
33196|Drama
33196|Thriller
33217|Comedy
33217|Family
33247|Drama
33247|Romance
33258|Comedy
33258|Drama
33258|War
33273|Action
33273|Thriller
33273|Drama
33278|Horror
33278|Science
33278|Fiction
33295|Documentary
33295|Family
33339|Comedy
33339|Music
33344|Comedy
33344|Drama
33345|Comedy
33345|Music
33345|Romance
33358|Comedy
33358|Romance
33364|Drama
33364|Romance
33379|Comedy
33408|Drama
33408|Thriller
33454|Action
33454|Adventure
33454|Drama
33534|Adventure
33534|Animation
33534|Comedy
33534|Drama
33534|Fantasy
33539|Animation
33539|Family
33539|Adventure
33542|Crime
33542|Action
33542|Comedy
33542|Thriller
33613|Action
33613|Thriller
33613|Crime
33613|Mystery
33633|Drama
33644|Comedy
33644|Drama
33644|Romance
33667|Drama
33667|Romance
33676|Comedy
33680|Drama
33680|Romance
33693|Drama
33693|Comedy
33714|Comedy
33714|Drama
33714|Fantasy
33762|Action
33762|Crime
33762|Drama
33838|Family
33838|Animation
33851|Crime
33851|Drama
33851|Action
33851|Thriller
33870|Drama
33870|Romance
33875|Action
33875|Adventure
33875|Animation
33875|Fantasy
33909|Drama
33909|Crime
33916|Crime
33916|Documentary
33927|Crime
33927|Drama
33927|Thriller
33997|Drama
34016|Comedy
34016|Romance
34086|Comedy
34086|Family
34086|Science
34086|Fiction
34106|Comedy
34106|Romance
34128|Drama
34128|Comedy
34128|Romance
34144|Comedy
34144|Foreign
34223|Comedy
34223|Horror
34309|Action
34309|Thriller
34314|Action
34314|Thriller
34314|Crime
34322|Comedy
34322|Romance
34328|Comedy
34328|Drama
34341|Comedy
34376|Fantasy
34376|Comedy
34376|Science
34376|Fiction
34376|Romance
34389|Documentary
34389|Foreign
34421|Action
34421|Drama
34441|Drama
34456|Comedy
34456|Romance
34544|Thriller
34544|Action
34544|Adventure
34544|Comedy
34544|Crime
34549|Comedy
34549|Family
34549|Fantasy
34549|Science
34549|Fiction
34563|Comedy
34564|Comedy
34564|Romance
34584|Drama
34584|Family
34584|Fantasy
34584|Adventure
34586|Drama
34586|Action
34604|Comedy
34604|Romance
34615|Drama
34636|Drama
34636|Family
34636|Fantasy
34636|Adventure
34647|Fantasy
34647|Drama
34746|Action
34746|Crime
34746|Drama
34746|Thriller
34760|Drama
34764|Romance
34764|Drama
34764|Thriller
34769|Drama
34769|Action
34769|Comedy
34769|Crime
34803|Comedy
34806|Comedy
34806|Romance
34813|Action
34813|Adventure
34813|Crime
34813|Mystery
34813|Thriller
34851|Action
34851|Science
34851|Fiction
34851|Adventure
34851|Thriller
34869|Thriller
34869|Drama
35010|Comedy
35010|Drama
35019|Comedy
35019|Fantasy
35024|Comedy
35024|Drama
35032|Music
35032|Romance
35056|Comedy
35073|Adventure
35073|Horror
35073|Science
35073|Fiction
35080|Drama
35080|Mystery
35080|Thriller
35101|Adventure
35101|Family
35119|Drama
35122|Comedy
35144|Adventure
35151|Fantasy
35151|Drama
35151|Comedy
35151|Science
35151|Fiction
35151|Romance
35169|Comedy
35265|Foreign
35265|Drama
35265|Romance
35292|Comedy
35327|Action
35327|Comedy
35395|Comedy
35395|Romance
35428|Comedy
35432|Action
35432|Adventure
35432|Comedy
35458|Comedy
35458|Romance
35541|Comedy
35545|Drama
35545|Action
35545|Thriller
35545|Romance
35552|Fantasy
35552|Adventure
35552|Action
35552|Mystery
35588|Action
35588|Drama
35588|Western
35610|Fantasy
35610|Science
35610|Fiction
35610|Thriller
35614|Fantasy
35614|Animation
35614|Science
35614|Fiction
35614|Family
35638|Documentary
35640|Comedy
35669|Horror
35688|Comedy
35688|Romance
35705|Drama
35705|Romance
35711|Comedy
35711|Drama
35712|Drama
35791|Action
35791|Adventure
35791|Horror
35791|Science
35791|Fiction
35834|Drama
35834|Action
35834|Thriller
35834|Crime
35976|Comedy
36036|Crime
36036|Drama
36036|Thriller
36046|Drama
36046|Romance
36047|Thriller
36094|Drama
36094|Romance
36095|Crime
36095|Horror
36095|Mystery
36095|Thriller
36196|Comedy
36278|Action
36278|Adventure
36278|Comedy
36278|Family
36278|Thriller
36349|Science
36349|Fiction
36349|Action
36349|Thriller
36354|Action
36354|Drama
36355|Adventure
36355|Family
36361|Comedy
36361|Romance
36362|Drama
36419|Drama
36419|Horror
36419|Mystery
36419|Thriller
36423|Drama
36423|Foreign
36492|Drama
36523|Animation
36523|Family
36557|Adventure
36557|Action
36557|Thriller
36576|Crime
36576|Comedy
36586|Fantasy
36586|Horror
36586|Action
36586|Thriller
36593|Comedy
36593|Crime
36599|Horror
36599|Mystery
36599|Thriller
36643|Adventure
36643|Action
36643|Thriller
36647|Horror
36647|Action
36648|Science
36648|Fiction
36648|Action
36648|Horror
36648|Thriller
36648|Adventure
36648|Fantasy
36657|Adventure
36657|Action
36657|Science
36657|Fiction
36658|Adventure
36658|Action
36658|Science
36658|Fiction
36658|Thriller
36668|Adventure
36668|Action
36668|Science
36668|Fiction
36668|Thriller
36669|Adventure
36669|Action
36669|Thriller
36670|Adventure
36670|Action
36670|Thriller
36677|Science
36677|Fiction
36683|Science
36683|Fiction
36683|Adventure
36683|Mystery
36685|Comedy
36685|Horror
36685|Music
36685|Science
36685|Fiction
36691|Comedy
36691|Drama
36691|Romance
36696|Family
36696|Animation
36698|Thriller
36698|Science
36698|Fiction
36698|Action
36699|War
36699|Fantasy
36699|Action
36699|Drama
36728|Action
36728|Adventure
36728|Comedy
36728|Drama
36728|Fantasy
36728|Animation
36758|Drama
36758|Romance
36778|Horror
36778|Thriller
36778|Mystery
36778|Romance
36819|Family
36819|Fantasy
36819|Science
36819|Fiction
36819|Adventure
36819|Comedy
36834|Drama
36834|Romance
36912|Action
36912|Comedy
36912|Drama
36914|Comedy
36914|Fantasy
36929|Comedy
36929|Family
36955|Action
36955|Thriller
36970|Documentary
36970|Family
36974|Documentary
37003|Music
37003|Documentary
37030|Action
37030|Comedy
37094|Crime
37094|Drama
37094|Thriller
37131|Thriller
37135|Adventure
37135|Animation
37135|Drama
37135|Family
37136|Comedy
37136|Crime
37137|Comedy
37137|Crime
37145|Drama
37165|Comedy
37165|Drama
37190|Comedy
37190|Horror
37233|Drama
37233|Mystery
37233|Thriller
37247|Comedy
37247|Drama
37247|Romance
37257|Drama
37257|Mystery
37257|Crime
37345|Comedy
37345|Drama
37345|History
37345|Mystery
37347|Western
37410|Comedy
37410|Drama
37430|Adventure
37430|Fantasy
37430|Action
37460|Action
37460|Adventure
37460|Crime
37460|Drama
37460|Foreign
37460|Romance
37460|Thriller
37472|Action
37472|History
37472|Drama
37495|Comedy
37495|Crime
37495|Drama
37527|Comedy
37527|Horror
37527|Mystery
37527|Thriller
37530|Fantasy
37530|Horror
37530|Comedy
37536|Comedy
37606|Drama
37606|Romance
37636|Drama
37636|Romance
37656|Action
37656|Science
37656|Fiction
37672|Comedy
37672|Drama
37672|Romance
37686|Thriller
37686|Science
37686|Fiction
37686|Mystery
37710|Action
37710|Thriller
37710|Romance
37722|Drama
37722|Romance
37724|Action
37724|Adventure
37724|Thriller
37725|Comedy
37725|Fantasy
37725|Romance
37735|Comedy
37749|Drama
37749|Thriller
37753|Crime
37753|Drama
37753|Mystery
37786|Comedy
37786|Drama
37786|Romance
37799|Drama
37821|Action
37821|Comedy
37821|Thriller
37821|Romance
37822|Comedy
37822|Crime
37822|Drama
37834|Action
37834|Comedy
37857|Drama
37857|Comedy
37861|Adventure
37861|Drama
37861|Action
37861|Fantasy
37920|Drama
37920|Family
37931|Action
37931|Adventure
37931|Comedy
37933|Adventure
37933|Fantasy
37933|Animation
37933|Science
37933|Fiction
37941|Drama
37941|Romance
37943|Drama
37943|Action
37943|Thriller
37950|Drama
37958|Fantasy
37958|Action
37958|Drama
37964|Comedy
37964|Romance
38050|Science
38050|Fiction
38050|Thriller
38050|Romance
38055|Animation
38055|Action
38055|Comedy
38055|Family
38055|Science
38055|Fiction
38073|Comedy
38073|Drama
38073|Romance
38084|Horror
38089|Comedy
38093|Comedy
38093|Drama
38093|Romance
38096|Drama
38117|Drama
38117|Fantasy
38117|Romance
38140|Action
38140|Adventure
38140|Comedy
38140|Foreign
38153|Action
38153|Thriller
38167|Drama
38220|Romance
38220|Action
38220|Drama
38251|Comedy
38251|Romance
38251|War
38303|Comedy
38303|Romance
38317|Comedy
38317|Romance
38317|Family
38319|Comedy
38321|Action
38321|Science
38321|Fiction
38321|Fantasy
38321|Thriller
38321|Horror
38322|Crime
38322|Comedy
38322|Action
38336|Drama
38336|Romance
38356|Action
38356|Science
38356|Fiction
38356|Adventure
38357|Comedy
38357|Drama
38357|Romance
38358|Horror
38358|Drama
38358|Thriller
38363|Drama
38363|Thriller
38365|Comedy
38408|Comedy
38408|Romance
38408|Drama
38415|Comedy
38415|Drama
38415|Foreign
38415|Romance
38448|Drama
38448|Romance
38541|Science
38541|Fiction
38542|Crime
38542|Drama
38542|Thriller
38557|Drama
38560|Action
38560|Comedy
38560|Crime
38560|Mystery
38560|Thriller
38568|Drama
38575|Action
38575|Adventure
38575|Drama
38575|Family
38579|Family
38579|Comedy
38617|Action
38617|Crime
38617|Drama
38617|Mystery
38617|Thriller
38637|Drama
38637|Comedy
38637|Thriller
38637|Romance
38665|Action
38665|Adventure
38665|Romance
38665|Western
38684|Drama
38684|Romance
38687|Drama
38687|Romance
38718|Drama
38731|Drama
38731|Romance
38731|Comedy
38745|Comedy
38757|Animation
38757|Family
38778|Comedy
38794|Comedy
38809|Drama
38810|Drama
38850|Crime
38850|Drama
38850|Mystery
38850|Thriller
38867|Drama
38867|Romance
38901|Comedy
38901|Drama
38904|Drama
38904|Romance
38909|Drama
38909|Music
38909|Romance
38925|Drama
38963|Action
38963|Comedy
38963|Crime
38963|Foreign
38980|Comedy
38984|Drama
38984|Romance
38985|Action
38985|Thriller
38985|Adventure
39002|Action
39002|Drama
